measure,location,sex,age,cause,metric,val
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Non-communicable diseases,Number,802526.7173
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Non-communicable diseases,Percent,0.472067316
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Non-communicable diseases,Percent,0.553643342
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Non-communicable diseases,Rate,78397.697
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Non-communicable diseases,Rate,60269.73145
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Other infectious diseases,Number,243599.244
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Other infectious diseases,Number,180707.8674
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Other infectious diseases,Percent,0.04793219
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Other infectious diseases,Percent,0.044086225
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Other infectious diseases,Rate,6526.533101
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Other infectious diseases,Rate,5040.281303
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Other infectious diseases,Number,79279.34724
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Other infectious diseases,Number,48156.8501
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Other infectious diseases,Percent,0.01905918
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Other infectious diseases,Percent,0.012949837
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Other infectious diseases,Rate,600.4503361
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Other infectious diseases,Rate,348.2715383
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Other infectious diseases,Number,13601.35874
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Other infectious diseases,Number,10395.12802
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Other infectious diseases,Percent,0.007868155
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Other infectious diseases,Percent,0.007161145
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Other infectious diseases,Rate,1307.9062
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Other infectious diseases,Rate,780.67379
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,1901918.352
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,1587195.826
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.850685558
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.850153068
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,62892.1234
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,54242.9258
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,2473146.005
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,2013211.604
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.479119886
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.461873462
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,14632.54847
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,11726.63697
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Number,1160399.407
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Number,681704.6671
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.426926097
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.317262495
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,66341.80642
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,34228.13567
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Nutritional deficiencies,Number,112843.5416
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Nutritional deficiencies,Number,95210.19106
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Nutritional deficiencies,Percent,0.050565201
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Nutritional deficiencies,Percent,0.051036764
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Nutritional deficiencies,Rate,3731.479818
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Nutritional deficiencies,Rate,3253.838779
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Nutritional deficiencies,Number,32441.97662
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Nutritional deficiencies,Number,70620.10242
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Nutritional deficiencies,Percent,0.006267605
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Nutritional deficiencies,Percent,0.016124043
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Nutritional deficiencies,Rate,191.9453176
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Nutritional deficiencies,Rate,411.3508496
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Nutritional deficiencies,Number,13897.53473
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Nutritional deficiencies,Number,18107.2388
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Nutritional deficiencies,Percent,0.005100674
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Nutritional deficiencies,Percent,0.008405806
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Nutritional deficiencies,Rate,794.5432865
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Nutritional deficiencies,Rate,909.1576691
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Protein-energy malnutrition,Number,87568.97506
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Protein-energy malnutrition,Number,76405.76495
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Protein-energy malnutrition,Percent,0.039131381
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Protein-energy malnutrition,Percent,0.040895309
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Protein-energy malnutrition,Rate,2895.707263
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Protein-energy malnutrition,Rate,2611.191493
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Protein-energy malnutrition,Number,15758.16419
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Protein-energy malnutrition,Number,10492.36208
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Protein-energy malnutrition,Percent,0.003044599
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Protein-energy malnutrition,Percent,0.00240523
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Protein-energy malnutrition,Rate,93.23432622
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Protein-energy malnutrition,Rate,61.1163381
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Protein-energy malnutrition,Number,10112.27463
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Protein-energy malnutrition,Number,6617.32813
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Protein-energy malnutrition,Percent,0.003708105
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Protein-energy malnutrition,Percent,0.00306397
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Protein-energy malnutrition,Rate,578.1341853
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Protein-energy malnutrition,Rate,332.2535637
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Non-communicable diseases,Number,272197.972
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Non-communicable diseases,Number,224933.9303
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Non-communicable diseases,Percent,0.122116121
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Non-communicable diseases,Percent,0.120643287
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Non-communicable diseases,Rate,9000.969168
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Non-communicable diseases,Rate,7687.189124
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Non-communicable diseases,Number,1794688.648
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Non-communicable diseases,Number,2011725.865
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Non-communicable diseases,Percent,0.346784928
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Non-communicable diseases,Percent,0.460026186
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Non-communicable diseases,Rate,10618.4061
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Non-communicable diseases,Rate,11717.98278
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Non-communicable diseases,Number,1164587.558
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Non-communicable diseases,Number,1249960.243
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Non-communicable diseases,Percent,0.427534125
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Non-communicable diseases,Percent,0.579915801
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Non-communicable diseases,Rate,66581.24941
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Non-communicable diseases,Rate,62760.03504
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,1846306.385
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Number,1832382.218
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.443724927
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.493861365
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,13983.65814
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,13251.8338
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Number,653575.2182
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Number,496902.1849
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.379394922
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Percent,0.343884802
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,62847.77108
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,37317.3386
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Other infectious diseases,Number,113774.0986
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Other infectious diseases,Number,102193.4251
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Other infectious diseases,Percent,0.050919175
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Other infectious diseases,Percent,0.054825598
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,<5 years,Other infectious diseases,Rate,3762.251224
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,<5 years,Other infectious diseases,Rate,3492.493041
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Other infectious diseases,Number,107551.9926
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Other infectious diseases,Number,81676.48624
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Other infectious diseases,Percent,0.020787984
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Other infectious diseases,Percent,0.018735049
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,10 - 54 years,Other infectious diseases,Rate,636.3391978
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,10 - 54 years,Other infectious diseases,Rate,475.7525245
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Other infectious diseases,Number,25458.64418
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Other infectious diseases,Number,23669.74573
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Other infectious diseases,Percent,0.009336395
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Other infectious diseases,Percent,0.0109667
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Male,55+ years,Other infectious diseases,Rate,1455.509571
DALYs (Disability-Adjusted Life Years),Republic of Kenya,Female,55+ years,Other infectious diseases,Rate,1188.449056
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Measles,Number,16166.85828
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Measles,Number,12553.36851
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Measles,Percent,0.003145306
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Measles,Percent,0.003000308
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Measles,Rate,433.1439375
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Measles,Rate,350.1369892
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Measles,Number,362.7914001
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Measles,Number,191.7920065
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Measles,Percent,8.7e-05
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Measles,Percent,5.14e-05
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Measles,Rate,2.747729714
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Measles,Rate,1.387044563
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Measles,Number,1.842108677
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Measles,Number,1.291370046
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Measles,Percent,1.06e-06
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Measles,Percent,8.85e-07
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Measles,Rate,0.177137109
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Measles,Rate,0.09698185
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Neglected tropical diseases and malaria,Number,1539186.65
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Neglected tropical diseases and malaria,Number,1453977.813
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Neglected tropical diseases and malaria,Percent,0.294233416
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Neglected tropical diseases and malaria,Percent,0.343194411
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,<5 years,Neglected tropical diseases and malaria,Rate,41238.0287
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,<5 years,Neglected tropical diseases and malaria,Rate,40554.16786
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Neglected tropical diseases and malaria,Number,328458.7304
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Neglected tropical diseases and malaria,Number,219682.878
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Neglected tropical diseases and malaria,Percent,0.078349285
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Neglected tropical diseases and malaria,Percent,0.058831079
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,10 - 54 years,Neglected tropical diseases and malaria,Rate,2487.699028
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,10 - 54 years,Neglected tropical diseases and malaria,Rate,1588.75204
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Neglected tropical diseases and malaria,Number,55834.25714
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Neglected tropical diseases and malaria,Number,52557.29054
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Neglected tropical diseases and malaria,Percent,0.032257939
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Neglected tropical diseases and malaria,Percent,0.036113933
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Male,55+ years,Neglected tropical diseases and malaria,Rate,5369.020295
DALYs (Disability-Adjusted Life Years),Republic of Uganda,Female,55+ years,Neglected tropical diseases and malaria,Rate,3947.050882
